Orange, TX	271
Palo Pinto, TX	43
Panola, TX	46
Parker, TX	165
Parmer, TX	4
Pecos, TX	12
Polk, TX	84
Potter, TX	532
Presidio, TX	4
Rains, TX	13
Randall, TX	432
Reagan, TX	4
Real, TX	1
Red River, TX	15
Reeves, TX	10
Refugio, TX	7
Roberts, TX	2
Robertson, TX	11
Rockwall, TX	127
Runnels, TX	11
Rusk, TX	120
Sabine, TX	10
San Augustine, TX	3
San Jacinto, TX	33
San Patricio, TX	113
San Saba, TX	4
Schleicher, TX	4
Scurry, TX	15
Shackelford, TX	3
Shelby, TX	70
Sherman, TX	3
Smith, TX	468
Somervell, TX	8
Starr, TX	133
Stephens, TX	14
Sterling, TX	1
Stonewall, TX	1
Sutton, TX	1
Swisher, TX	11
Tarrant, TX	7206
Taylor, TX	312
Terrell, TX	0
Terry, TX	14
Throckmorton, TX	0
Titus, TX	63
Tom Green, TX	253
Travis, TX	3047
Trinity, TX	25
Tyler, TX	8
Upshur, TX	77
Upton, TX	4
Uvalde, TX	51
Val Verde, TX	86
Van Zandt, TX	154
Victoria, TX	250
Walker, TX	97
Waller, TX	124
Ward, TX	6
Washington, TX	43
Webb, TX	1009
Wharton, TX	75
Wheeler, TX	5
Wichita, TX	629
Wilbarger, TX	25
Willacy, TX	16
Williamson, TX	335
Wilson, TX	29
Winkler, TX	7
Wise, TX	26
Wood, TX	10
Yoakum, TX	1
Young, TX	20
Zapata, TX	43
Zavala, TX	11
UTAH	7519
Beaver, UT	6
Box Elder, UT	63
Cache, UT	68
Carbon, UT	40
Daggett, UT	0
Davis, UT	440
Duchesne, UT	18
Emery, UT	5
Garfield, UT	0
Grand, UT	15
Iron, UT	70
Juab, UT	9
Kane, UT	1
Millard, UT	37
Morgan, UT	7
Piute, UT	0
Rich, UT	2
Salt Lake, UT	5059
San Juan, UT	13
Sanpete, UT	21
Sevier, UT	37
Summit, UT	39
Tooele, UT	85
Uintah, UT	34
Utah, UT	691
Wasatch, UT	13
Washington, UT	114
Wayne, UT	1
Weber, UT	631
VERMONT	642
Addison, VT	33
Bennington, VT	39
Caledonia, VT	48
Chittenden, VT	132
Essex, VT	0
Franklin, VT	106
Grand Isle, VT	1
Lamoille, VT	27
Orange, VT	13
Orleans, VT	39
Rutland, VT	66
Washington, VT	46
Windham, VT	67
Windsor, VT	25
VIRGINIA	17669
Accomack, VA	59
Albemarle, VA	90
Alleghany, VA	17
Amelia, VA	8
Amherst, VA	33
Appomattox, VA	6
Arlington, VA	656
Augusta, VA	68
Bath, VA	0
Bedford, VA	52
Bland, VA	7
Botetourt, VA	22
Brunswick, VA	15
Buchanan, VA	61
Buckingham, VA	3
Campbell, VA	39
Caroline, VA	25
Carroll, VA	42
Charles City, VA	3
Charlotte, VA	14
Chesterfield, VA	453
Clarke, VA	20
Craig, VA	0
Culpeper, VA	29
Cumberland, VA	4
Dickenson, VA	7
Dinwiddie, VA	23
Essex, VA	9
Fairfax, VA	1505
Fauquier, VA	57
Floyd, VA	16
Fluvanna, VA	15
Franklin, VA	59
Frederick, VA	90
Giles, VA	6
Gloucester, VA	24
Goochland, VA	15
Grayson, VA	12
Greene, VA	8
Greensville, VA	17
Halifax, VA	30
Hanover, VA	100
Henrico, VA	739
Henry, VA	108
Highland, VA	0
Isle of Wight, VA	42
James City, VA	78
King and Queen, VA	0
King George, VA	25
King William, VA	9
Lancaster, VA	9
Lee, VA	18
Loudoun, VA	250
Louisa, VA	13
Lunenburg, VA	15
Madison, VA	1
Mathews, VA	8
Mecklenburg, VA	40
Middlesex, VA	4
Montgomery, VA	104
Nelson, VA	26
New Kent, VA	9
Northampton, VA	8
Northumberland, VA	13
Nottoway, VA	14
Orange, VA	36
Page, VA	5
Patrick, VA	37
Pittsylvania, VA	76
Powhatan, VA	21
Prince Edward, VA	7
Prince George, VA	19
Prince William, VA	819
Pulaski, VA	36
Rappahannock, VA	0
Richmond, VA	13
Roanoke, VA	119
Rockbridge, VA	4
Rockingham, VA	45
Russell, VA	34
Scott, VA	28
Shenandoah, VA	26
Smyth, VA	40
Southampton, VA	22
Spotsylvania, VA	93
Stafford, VA	150
Surry, VA	1
Sussex, VA	10
Tazewell, VA	62
Warren, VA	54
Washington, VA	92
Westmoreland, VA	29
Wise, VA	58
Wythe, VA	63
York, VA	44
Alexandria, VA	613
Bedford, VA	8
Bristol, VA	24
Buena Vista, VA	2
Charlottesville, VA	151
Chesapeake, VA	597
Clifton Forge, VA	0
Colonial Heights, VA	27
Covington, VA	19
Danville, VA	138
Emporia, VA	15
Fairfax, VA	35
Falls Church, VA	42
Franklin, VA	26
Fredericksburg, VA	82
Galax, VA	15
Hampton, VA	563
Harrisonburg, VA	71
Hopewell, VA	90
Lexington, VA	3
Lynchburg, VA	163
Manassas, VA	134
Manassas Park, VA	46
Martinsville, VA	28
Newport News, VA	984
Norfolk, VA	1461
Norton, VA	9
Petersburg, VA	226
Poquoson, VA	6
Portsmouth, VA	501
Radford, VA	3
Richmond, VA	2746
Roanoke, VA	383
Salem, VA	37
South Boston, VA	0
Staunton, VA	54
Suffolk, VA	160
Virginia Beach, VA	807
Waynesboro, VA	39
Williamsburg, VA	13
Winchester, VA	53
WASHINGTON	40346
Adams, WA	77
Asotin, WA	50
Benton, WA	259
Chelan, WA	124
Clallam, WA	106
Clark, WA	2011
Columbia, WA	2
Cowlitz, WA	762
Douglas, WA	51
Ferry, WA	2
Franklin, WA	136
Garfield, WA	3
Grant, WA	225
Grays Harbor, WA	194
Island, WA	39
Jefferson, WA	26
King, WA	19038
Kitsap, WA	583
Kittitas, WA	74
Klickitat, WA	23
Lewis, WA	292
Lincoln, WA	12
Mason, WA	301
Okanogan, WA	57
Pacific, WA	45
Pend Oreille, WA	39
Pierce, WA	5942
San Juan, WA	13
Skagit, WA	424
Skamania, WA	18
Snohomish, WA	4480
Spokane, WA	2245
Stevens, WA	70
Thurston, WA	594
Wahkiakum, WA	6
Walla Walla, WA	113
Whatcom, WA	506
Whitman, WA	39
Yakima, WA	1365
WEST VIRGINIA	2999
Barbour, WV	7
Berkeley, WV	189
Boone, WV	20
Braxton, WV	24
Brooke, WV	19
Cabell, WV	383
Calhoun, WV	3
Clay, WV	15
Doddridge, WV	5
Fayette, WV	45
Gilmer, WV	8
Grant, WV	4
Greenbrier, WV	20
Hampshire, WV	26
Hancock, WV	41
Hardy, WV	14
Harrison, WV	41
Jackson, WV	37
Jefferson, WV	46
Kanawha, WV	560
Lewis, WV	12
Lincoln, WV	64
Logan, WV	140
McDowell, WV	41
Marion, WV	44
Marshall, WV	23
Mason, WV	61
Mercer, WV	148
Mineral, WV	29
Mingo, WV	59
Monongalia, WV	149
Monroe, WV	5
Morgan, WV	25
Nicholas, WV	52
Ohio, WV	16
Pendleton, WV	5
Pleasants, WV	1
Pocahontas, WV	7
Preston, WV	24
Putnam, WV	96
Raleigh, WV	45
Randolph, WV	44
Ritchie, WV	16
Roane, WV	16
Summers, WV	16
Taylor, WV	3
Tucker, WV	2
Tyler, WV	1
Upshur, WV	21
Wayne, WV	151
Webster, WV	9
Wetzel, WV	9
Wirt, WV	11
Wood, WV	137
Wyoming, WV	10
WISCONSIN	12222
Adams, WI	2
Ashland, WI	18
Barron, WI	45
Bayfield, WI	16
Brown, WI	372
Buffalo, WI	10
Burnett, WI	35
Calumet, WI	24
Chippewa, WI	66
Clark, WI	22
Columbia, WI	36
Crawford, WI	12
Dane, WI	824
Dodge, WI	53
Door, WI	11
Douglas, WI	88
Dunn, WI	55
Eau Claire, WI	131
Florence, WI	5
Fond du Lac, WI	98
Forest, WI	23
Grant, WI	29
Green, WI	30
Green Lake, WI	14
Iowa, WI	14
Iron, WI	9
Jackson, WI	27
Jefferson, WI	53
Juneau, WI	34
Kenosha, WI	269
Kewaunee, WI	7
La Crosse, WI	101
Lafayette, WI	29
Langlade, WI	22
Lincoln, WI	31
Manitowoc, WI	68
Marathon, WI	147
Marinette, WI	42
Marquette, WI	15
Menominee, WI	37
Milwaukee, WI	6918
Monroe, WI	25
Oconto, WI	54
Oneida, WI	33
Outagamie, WI	138
Ozaukee, WI	28
Pepin, WI	8
Pierce, WI	47
Polk, WI	37
Portage, WI	62
Price, WI	5
Racine, WI	513
Richland, WI	11
Rock, WI	264
Rusk, WI	19
St. Croix, WI	91
Sauk, WI	72
Sawyer, WI	56
Shawano, WI	34
Sheboygan, WI	133
Taylor, WI	8
Trempealeau, WI	23
Vernon, WI	19
Vilas, WI	42
Walworth, WI	83
Washburn, WI	13
Washington, WI	87
Waukesha, WI	211
Waupaca, WI	46
Waushara, WI	14
Winnebago, WI	130
Wood, WI	74
WYOMING	784
Albany, WY	55
Big Horn, WY	3
Campbell, WY	44
Carbon, WY	17
Converse, WY	11
Crook, WY	1
Fremont, WY	46
Goshen, WY	13
Hot Springs, WY	5
Johnson, WY	7
Laramie, WY	145
Lincoln, WY	15
Natrona, WY	226
Niobrara, WY	0
Park, WY	12
Platte, WY	16
Sheridan, WY	35
Sublette, WY	13
Sweetwater, WY	67
Teton, WY	23
Uinta, WY	25
Washakie, WY	2
Weston, WY	3
